"Quarters","Rent_EW","Rent_VW"
"CBSAID","41940","RET"
"1996Q1","19.80031201248","19.80031201248"
"1996Q2","24.300185627093","26.323100042936"
"1996Q3","24.300185627093","26.323100042936"
"1996Q4","24.300185627093","26.323100042936"
"1997Q1","14.819478072714","11.319115936409"
"1997Q2","17.414530551415","12.139503139503"
"1997Q3","17.4","9.802069688236"
"1997Q4","17.4","9.802069688236"
"1998Q1","21.980018297219","20.872932093902"
"1998Q2","21.980018297219","20.872932093902"
"1998Q3","22.264021956663","21.401423542017"
"1998Q4","25.466691602669","26.496957980326"
"1999Q1","26.668007991607","28.625811880406"
"1999Q2","26.045021769467","30.234457409441"
"1999Q3","25.231881744047","27.902307413522"
"1999Q4","25.641927498713","28.75836901085"
"2000Q1","25.830025979537","28.71897564506"
"2000Q2","29.476689885842","31.835152729093"
"2000Q3","35.718660911516","40.128323120573"
"2000Q4","38.066893993187","39.785160530352"
"2001Q1","38.551975581138","41.882230780848"
"2001Q2","43.719683170971","48.120420942292"
"2001Q3","38.192381445208","49.895352997843"
"2001Q4","36.674873087763","46.924529927922"
"2002Q1","33.197766684104","45.398324022346"
"2002Q2","30.488807568281","33.297583421822"
"2002Q3","26.562555924434","29.143218642595"
"2002Q4","27.472794657552","28.700174461139"
"2003Q1","26.174334845769","27.486672380544"
"2003Q2","32.54953883212","32.805269440326"
"2003Q3","31.707371664827","29.14834250312"
"2003Q4","32.010103863118","29.36076273665"
"2004Q1","32.856341261816","30.412409696822"
"2004Q2","36.147533865841","32.034598156442"
"2004Q3","35.78147563912","31.088864608731"
"2004Q4","35.764859849439","32.159002058272"
"2005Q1","34.742274560047","32.551090566358"
"2005Q2","27.94627283362","26.017546125461"
"2005Q3","27.898686843179","25.916304014814"
"2005Q4","29.161031869405","26.242295695846"
"2006Q1","29.01605759475","29.1729987427"
"2006Q2","30.325884615831","28.572722966489"
"2006Q3","31.07856016642","28.793212262396"
"2006Q4","31.381068513801","28.923991275352"
"2007Q1","31.140493211691","32.253806580029"
"2007Q2","31.4450738901","28.819484590169"
"2007Q3","30.54901221538","26.922001721586"
"2007Q4","31.635439532459","28.279841597355"
"2008Q1","31.235834365606","28.780395170142"
"2008Q2","31.915133476036","29.522943945567"
"2008Q3","30.935909401338","28.260567313144"
"2008Q4","30.907327073001","27.733060441808"
"2009Q1","30.157803994888","26.846734891973"
"2009Q2","29.413608397906","26.735747755292"
"2009Q3","28.948929852347","25.707032640106"
"2009Q4","28.348983886542","25.80270786391"
"2010Q1","27.848991492394","25.546601120543"
"2010Q2","27.924927779609","25.844851355388"
"2010Q3","27.550084704109","25.328840369481"
"2010Q4","27.622500760027","25.510893487031"
"2011Q1","27.551491403145","24.501227758974"
"2011Q2","27.268771015722","23.830996051264"
"2011Q3","27.037413222437","23.740686089255"
"2011Q4","26.834107436677","23.677730545959"
"2012Q1","27.112725572891","24.431770821824"
"2012Q2","27.282347261932","25.221793440412"
