"Quarters","Rent_EW","Rent_VW"
"CBSAID","37340","RET"
"1998Q2","15.41","15.41"
"1998Q3","15.41","15.41"
"1998Q4","15.41","15.41"
"1999Q3","11","11"
"1999Q4","6","6"
"2000Q1","7","7.444444444444"
"2000Q2","9.4775","9.550990099009"
"2000Q3","10.464","10.354132231404"
"2000Q4","11.136666666666","11.413703703703"
"2001Q1","11.34","11.55487804878"
"2001Q2","11.34","12.44179195449"
"2001Q3","10.915555555555","11.935904838895"
"2001Q4","11.319151917404","11.12446767995"
"2002Q1","10.94332324999","10.623355101237"
"2002Q2","10.94332324999","10.494876666779"
"2002Q3","10.826135098522","10.070515526586"
"2002Q4","11.294587830459","10.779099504938"
"2003Q1","11.28464316859","11.367796794941"
"2003Q2","13.49324698181","13.633471388587"
"2003Q3","14.471367288908","14.006585624466"
"2003Q4","14.736325742902","14.213335975864"
"2004Q1","15.504957854336","13.272660495344"
"2004Q2","14.670851480838","12.034202003692"
"2004Q3","15.094785418547","12.589225116178"
"2004Q4","15.567538185937","12.805570442759"
"2005Q1","15.370985576498","13.35271857033"
"2005Q2","11.68315354832","9.647469599385"
"2005Q3","11.818994697355","9.618903506332"
"2005Q4","12.951937000557","10.978251921099"
"2006Q1","13.412642672192","11.73527561504"
"2006Q2","13.57213940775","12.092243294235"
"2006Q3","13.725845224726","11.86723409762"
"2006Q4","13.889004540821","12.204264029256"
"2007Q1","14.741781553086","11.782604448536"
"2007Q2","14.599576384383","12.415288592574"
"2007Q3","14.438515153175","12.573003773268"
"2007Q4","15.067167487223","13.014308665635"
"2008Q1","15.421832886298","12.832827428652"
"2008Q2","15.168608391627","13.111123960836"
"2008Q3","15.277215822907","13.950149840786"
"2008Q4","14.775349050076","13.576327388656"
"2009Q1","14.716184276305","13.047569873878"
"2009Q2","14.521791154483","13.205499745597"
"2009Q3","14.065554989746","12.57316234751"
"2009Q4","13.72358120334","12.445095252829"
"2010Q1","13.733378335512","12.402941639103"
"2010Q2","13.451868688657","12.43577294147"
"2010Q3","13.299689581392","12.241805601586"
"2010Q4","13.167709470011","11.929753709378"
"2011Q1","12.908273634472","11.691002929255"
"2011Q2","12.686900186124","11.598887537051"
"2011Q3","12.607378840259","11.669749112676"
"2011Q4","12.561244398285","11.326550205015"
"2012Q1","12.361080392279","11.272401212095"
"2012Q2","12.199554248475","11.629874186836"
