"Quarters","Rent_EW","Rent_VW"
"CBSAID","27260","RET"
"1999Q4","14.872484472049","13.87958895513"
"2000Q1","14.872484472049","13.760884930732"
"2000Q2","12.597989398038","5.601467842097"
"2000Q3","12.447987577639","3.41970950614"
"2000Q4","10.655705412599","3.54197594853"
"2001Q1","10.798562555456","4.585622366659"
"2001Q2","11.736242236024","4.688599475167"
"2001Q3","11.019992947649","5.002266301564"
"2001Q4","10.676668859165","5.352266940324"
"2002Q1","10.592502466561","5.265412674556"
"2002Q2","10.592502466561","5.265412674556"
"2002Q3","11.812505042553","6.624555008116"
"2002Q4","11.61111559338","6.648417837852"
"2003Q1","10.748750873392","4.702622497689"
"2003Q2","18.609822676278","17.906610319192"
"2003Q3","19.214268752708","17.898631086892"
"2003Q4","19.37615407506","18.374710717148"
"2004Q1","19.298045667873","17.221333463056"
"2004Q2","19.439602398531","17.137998546388"
"2004Q3","19.2600185393","17.001894659021"
"2004Q4","19.394936803348","17.657780909202"
"2005Q1","19.78248872747","17.9224183658"
"2005Q2","14.708315835151","13.631946228326"
"2005Q3","14.627319689742","13.952885679834"
"2005Q4","14.716580324654","14.248394158642"
"2006Q1","14.413531901612","13.111361670331"
"2006Q2","14.384957232533","13.061798368612"
"2006Q3","14.655219473005","12.849721619379"
"2006Q4","14.773651548906","13.598107191973"
"2007Q1","14.51278090685","13.522065363372"
"2007Q2","14.469670165619","13.467611493517"
"2007Q3","14.945538658899","13.707969855926"
"2007Q4","15.807657578569","14.250113498263"
"2008Q1","16.247731425765","14.756808623526"
"2008Q2","16.676728784998","14.999942803214"
"2008Q3","16.977577598643","15.428994228235"
"2008Q4","16.862556152599","15.342063135396"
"2009Q1","16.798779792196","15.732986738787"
"2009Q2","16.54667570828","15.352182854927"
"2009Q3","16.191595150706","15.052738758363"
"2009Q4","16.161050056692","14.697696568204"
"2010Q1","15.971366556095","14.441328619712"
"2010Q2","15.628606423489","13.668985968756"
"2010Q3","15.483948181242","13.519898245245"
"2010Q4","15.181493916996","13.320379718899"
"2011Q1","15.008144668475","13.366905030267"
"2011Q2","14.772845965162","13.094356682882"
"2011Q3","14.70836034887","12.822586002262"
"2011Q4","14.532146791335","12.79456002134"
"2012Q1","14.319566627844","12.699664218096"
"2012Q2","14.338366944419","12.966750933732"
