"Quarters","Rent_VW"
"CBSAID","40060"
"2000Q1","11.6260242462158"
"2000Q2","11.6961088180542"
"2000Q3","11.7433347702026"
"2000Q4","11.7645740509033"
"2001Q1","11.7554140090942"
"2001Q2","11.7150058746338"
"2001Q3","11.6594524383545"
"2001Q4","11.601674079895"
"2002Q1","11.5552263259888"
"2002Q2","11.5207948684692"
"2002Q3","11.5042839050293"
"2002Q4","11.4994010925293"
"2003Q1","11.5010290145874"
"2003Q2","11.5337963104248"
"2003Q3","11.5755701065063"
"2003Q4","11.6325349807739"
"2004Q1","11.7036037445068"
"2004Q2","11.7624673843384"
"2004Q3","11.8357973098755"
"2004Q4","11.9172649383545"
"2005Q1","12.0076847076416"
"2005Q2","12.0295658111572"
"2005Q3","11.8322973251343"
"2005Q4","11.5944404602051"
"2006Q1","12.4498128890991"
"2006Q2","12.7124261856079"
"2006Q3","12.9875774383545"
"2006Q4","13.6249523162842"
"2007Q1","14.0713548660278"
"2007Q2","14.3235139846802"
"2007Q3","14.8029775619507"
"2007Q4","14.8434009552002"
"2008Q1","15.0462484359741"
"2008Q2","18.5435638427734"
"2008Q3","18.4763450622559"
"2008Q4","18.5742893218994"
"2009Q1","18.2506408691406"
"2009Q2","17.5731563568115"
"2009Q3","17.1088771820068"
"2009Q4","13.9727535247803"
"2010Q1","13.9570121765137"
"2010Q2","13.6777429580688"
"2010Q3","13.8919019699097"
"2010Q4","13.7814102172852"
"2011Q1","13.409481048584"
"2011Q2","13.3323583602905"
"2011Q3","13.5950050354004"
"2011Q4","13.3375101089478"
