"Quarters","Rent_VW"
"CBSAID","12980"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4",NA
"2001Q1",NA
"2001Q2",NA
"2001Q3",NA
"2001Q4",NA
"2002Q1",NA
"2002Q2",NA
"2002Q3",NA
"2002Q4",NA
"2003Q1",NA
"2003Q2",NA
"2003Q3",NA
"2003Q4",NA
"2004Q1",NA
"2004Q2",NA
"2004Q3",NA
"2004Q4",NA
"2005Q1",NA
"2005Q2",NA
"2005Q3",NA
"2005Q4",NA
"2006Q1",NA
"2006Q2",NA
"2006Q3",NA
"2006Q4",NA
"2007Q1",NA
"2007Q2",NA
"2007Q3",NA
"2007Q4",NA
"2008Q1",NA
"2008Q2","8.32464408874512"
"2008Q3","9.00452709197998"
"2008Q4","8.94022083282471"
"2009Q1","8.47057247161865"
"2009Q2","7.97780752182007"
"2009Q3","7.94683122634888"
"2009Q4","8.45405864715576"
"2010Q1","8.23323440551758"
"2010Q2","8.10490894317627"
"2010Q3","8.1163444519043"
"2010Q4",NA
"2011Q1",NA
"2011Q2",NA
"2011Q3",NA
"2011Q4",NA
