"Quarters","Rent_VW"
"CBSAID","37900"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4",NA
"2001Q1",NA
"2001Q2",NA
"2001Q3",NA
"2001Q4",NA
"2002Q1",NA
"2002Q2",NA
"2002Q3",NA
"2002Q4",NA
"2003Q1",NA
"2003Q2",NA
"2003Q3",NA
"2003Q4",NA
"2004Q1",NA
"2004Q2",NA
"2004Q3",NA
"2004Q4",NA
"2005Q1",NA
"2005Q2",NA
"2005Q3",NA
"2005Q4",NA
"2006Q1",NA
"2006Q2",NA
"2006Q3",NA
"2006Q4",NA
"2007Q1",NA
"2007Q2",NA
"2007Q3",NA
"2007Q4","11.9177150726318"
"2008Q1","11.5709466934204"
"2008Q2","12.0475826263428"
"2008Q3","12.3230781555176"
"2008Q4","11.5076389312744"
"2009Q1","10.0769529342651"
"2009Q2","10.0230722427368"
"2009Q3","9.68204021453857"
"2009Q4","9.72200107574463"
"2010Q1","9.49625873565674"
"2010Q2","9.61887741088867"
"2010Q3","10.1244020462036"
"2010Q4","9.93773937225342"
"2011Q1","9.99186611175537"
"2011Q2","10.2974662780762"
"2011Q3","10.1260290145874"
"2011Q4","10.1219863891602"
