"Quarters","Rent_VW"
"CBSAID","27140"
"2002Q1",NA
"2002Q2",NA
"2002Q3",NA
"2002Q4",NA
"2003Q1",NA
"2003Q2",NA
"2003Q3",NA
"2003Q4",NA
"2004Q1",NA
"2004Q2",NA
"2004Q3",NA
"2004Q4",NA
"2005Q1",NA
"2005Q2",NA
"2005Q3",NA
"2005Q4",NA
"2006Q1",NA
"2006Q2",NA
"2006Q3",NA
"2006Q4",NA
"2007Q1",NA
"2007Q2",NA
"2007Q3",NA
"2007Q4","10.0048151016235"
"2008Q1","8.86805152893066"
"2008Q2","8.83675193786621"
"2008Q3","9.38633155822754"
"2008Q4","9.25795650482178"
"2009Q1","9.19364261627197"
"2009Q2","9.65515613555908"
"2009Q3","9.85460758209229"
"2009Q4","9.79279136657715"
"2010Q1","10.414134979248"
"2010Q2","10.3631105422974"
"2010Q3","9.98887348175049"
"2010Q4","10.1159114837646"
"2011Q1","9.72765159606934"
"2011Q2","9.6422233581543"
"2011Q3","9.45903301239014"
"2011Q4","9.53155708312988"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4",NA
"2001Q1",NA
"2001Q2",NA
"2001Q3",NA
"2001Q4",NA
