"Quarters","Rent_EW","Rent_VW"
"CBSAID","29620","IND"
"2005Q3","4.99026496328","4.241272987829"
"2005Q4","5.005062752738","4.284126087284"
"2006Q1","4.925936277341","4.178269768878"
"2006Q2","4.820937463447","4.145363481699"
"2006Q3","4.84918860277","4.178848143022"
"2006Q4","4.946914446139","4.181926900039"
"2007Q1","4.880705164159","4.222220743386"
"2007Q2","4.903890043894","4.192967892591"
"2007Q3","4.86964604637","4.183500142059"
"2007Q4","4.790956401482","4.193578337665"
"2008Q1","4.780256546348","4.067258242688"
"2008Q2","4.783294472745","4.239122128018"
"2008Q3","4.847251825371","4.167420227994"
"2008Q4","4.800994482892","4.168004789751"
"2009Q1","4.849156672578","4.118663999586"
"2009Q2","4.698630596853","4.074852060077"
"2009Q3","4.577446056453","3.918726191715"
"2009Q4","4.52166975513","3.888917581125"
"2010Q1","4.530995914014","3.884569568725"
"2010Q2","4.580889254555","3.928125401552"
"2010Q3","4.535451145922","3.925046113111"
"2010Q4","4.5181360838","3.881267791308"
"2011Q1","4.598457639316","4.028034522984"
"2011Q2","4.607749188689","4.079467177051"
"2011Q3","4.606358048443","4.099968650842"
"2011Q4","4.663152494874","4.249239712436"
"2012Q1","4.660109465554","4.263437079426"
"2012Q2","4.599811346926","4.095029914331"
