"Quarters","Rent_VW"
"CBSAID","19380"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4","13.7818183898926"
"2001Q1","13.9351968765259"
"2001Q2","13.8453817367554"
"2001Q3","13.6481800079346"
"2001Q4","13.5937738418579"
"2002Q1","13.3321771621704"
"2002Q2","13.6315679550171"
"2002Q3","13.9938764572144"
"2002Q4","13.8966856002808"
"2003Q1","14.0607824325562"
"2003Q2","14.1860275268555"
"2003Q3","13.9176025390625"
"2003Q4","14.0653390884399"
"2004Q1","14.0252323150635"
"2004Q2","13.8196077346802"
"2004Q3","14.1554327011108"
"2004Q4","14.0362606048584"
"2005Q1","13.9490032196045"
"2005Q2","14.1088857650757"
"2005Q3","13.6006212234497"
"2005Q4","13.9418992996216"
"2006Q1","13.5751619338989"
"2006Q2","13.9573554992676"
"2006Q3","14.3978967666626"
"2006Q4","14.4117088317871"
"2007Q1","14.3178586959839"
"2007Q2","14.4200229644775"
"2007Q3","14.5457620620728"
"2007Q4","15.2844495773315"
"2008Q1","15.4215688705444"
"2008Q2","15.3087673187256"
"2008Q3","15.1577234268188"
"2008Q4","15.0546836853027"
"2009Q1","14.7904872894287"
"2009Q2","14.8297252655029"
"2009Q3","14.6512632369995"
"2009Q4","14.4351978302002"
"2010Q1","14.555908203125"
"2010Q2","14.519814491272"
"2010Q3","14.4704208374023"
"2010Q4","14.293062210083"
"2011Q1","14.4737720489502"
"2011Q2","14.2383146286011"
"2011Q3","14.2550783157349"
"2011Q4","14.361852645874"
