"Quarters","Rent_VW"
"CBSAID","41740"
"2000Q1","21.7325477600098"
"2000Q2","22.4487476348877"
"2000Q3","23.4265041351318"
"2000Q4","23.9622592926025"
"2001Q1","25.2120876312256"
"2001Q2","26.1022796630859"
"2001Q3","26.1238327026367"
"2001Q4","26.1392459869385"
"2002Q1","25.9116115570068"
"2002Q2","25.8764686584473"
"2002Q3","26.0238380432129"
"2002Q4","26.1784706115723"
"2003Q1","26.2968788146973"
"2003Q2","25.4603881835938"
"2003Q3","25.5718898773193"
"2003Q4","25.6771564483643"
"2004Q1","25.74196434021"
"2004Q2","26.4106388092041"
"2004Q3","26.2352809906006"
"2004Q4","26.5381546020508"
"2005Q1","26.9812507629395"
"2005Q2","27.5574569702148"
"2005Q3","27.7801151275635"
"2005Q4","28.3732948303223"
"2006Q1","29.0981159210205"
"2006Q2","29.5763320922852"
"2006Q3","30.1240310668945"
"2006Q4","30.4601974487305"
"2007Q1","31.2334499359131"
"2007Q2","31.4173984527588"
"2007Q3","31.5193920135498"
"2007Q4","31.7317581176758"
"2008Q1","31.8544025421143"
"2008Q2","31.6291389465332"
"2008Q3","31.478385925293"
"2008Q4","30.9781608581543"
"2009Q1","29.9930992126465"
"2009Q2","29.1147384643555"
"2009Q3","28.3663635253906"
"2009Q4","27.2377948760986"
"2010Q1","26.7517032623291"
"2010Q2","26.4023246765137"
"2010Q3","25.9847869873047"
"2010Q4","25.7944240570068"
"2011Q1","25.5758323669434"
"2011Q2","25.4799022674561"
"2011Q3","25.3420867919922"
"2011Q4","25.2554473876953"
