"Quarters","Rent_VW"
"CBSAID","12540"
"2009Q1","15.7141799926758"
"2009Q2","15.7606954574585"
"2009Q3","15.7654266357422"
"2009Q4","18.188304901123"
"2010Q1","18.038459777832"
"2010Q2","17.7862396240234"
"2010Q3","17.9823417663574"
"2010Q4","17.7694396972656"
"2011Q1","17.7511291503906"
"2011Q2","17.8175315856934"
"2011Q3","17.8672676086426"
"2011Q4","17.9719009399414"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4",NA
"2001Q1",NA
"2001Q2",NA
"2001Q3",NA
"2001Q4",NA
"2002Q1",NA
"2002Q2",NA
"2002Q3",NA
"2002Q4",NA
"2003Q1",NA
"2003Q2",NA
"2003Q3",NA
"2003Q4",NA
"2004Q1",NA
"2004Q2",NA
"2004Q3",NA
"2004Q4",NA
"2005Q1",NA
"2005Q2",NA
"2005Q3",NA
"2005Q4",NA
"2006Q1",NA
"2006Q2",NA
"2006Q3",NA
"2006Q4",NA
"2007Q1",NA
"2007Q2",NA
"2007Q3",NA
"2007Q4",NA
"2008Q1","14.5423622131348"
"2008Q2","14.3084688186646"
"2008Q3","14.956446647644"
"2008Q4","15.6150789260864"
