"Quarters","Rent_VW"
"CBSAID","11700"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4",NA
"2001Q1",NA
"2001Q2",NA
"2001Q3",NA
"2001Q4",NA
"2002Q1",NA
"2002Q2",NA
"2002Q3",NA
"2002Q4",NA
"2003Q1",NA
"2003Q2",NA
"2003Q3",NA
"2003Q4",NA
"2004Q1",NA
"2004Q2",NA
"2004Q3",NA
"2004Q4",NA
"2005Q1",NA
"2005Q2",NA
"2005Q3",NA
"2005Q4",NA
"2006Q1",NA
"2006Q2",NA
"2006Q3",NA
"2006Q4",NA
"2007Q1",NA
"2007Q2",NA
"2007Q3","15.2506246566772"
"2007Q4","15.4841861724854"
"2008Q1","15.5512666702271"
"2008Q2","16.3521823883057"
"2008Q3","16.1440048217773"
"2008Q4","15.901801109314"
"2009Q1","16.2218914031982"
"2009Q2","16.2683277130127"
"2009Q3","15.7040605545044"
"2009Q4","14.9730262756348"
"2010Q1","15.1625261306763"
"2010Q2","14.7565908432007"
"2010Q3","14.4307041168213"
"2010Q4","14.4355926513672"
"2011Q1","14.5759944915771"
"2011Q2","15.1796998977661"
"2011Q3","15.3263750076294"
"2011Q4","15.278374671936"
