"Quarters","Rent_VW"
"CBSAID","11460"
"2000Q1","17.794828414917"
"2000Q2","19.3533363342285"
"2000Q3","20.0404739379883"
"2005Q1","22.9041042327881"
"2005Q2","22.5909729003906"
"2005Q3","22.6629962921143"
"2005Q4","23.6805858612061"
"2006Q1","23.7894077301025"
"2006Q2","23.4001884460449"
"2006Q3","22.944019317627"
"2006Q4","22.5938701629639"
"2007Q1","22.2568035125732"
"2007Q2","22.4925384521484"
"2007Q3","22.3974170684814"
"2007Q4","22.0740070343018"
"2008Q1","21.8987464904785"
"2008Q2","21.0530872344971"
"2008Q3","20.8945579528809"
"2008Q4","21.0732116699219"
"2009Q1","20.5671615600586"
"2009Q2","20.5301761627197"
"2009Q3","20.2609233856201"
"2009Q4","20.3344268798828"
"2010Q1","19.960054397583"
"2010Q2","19.8005676269531"
"2010Q3","19.7221660614014"
"2010Q4","19.7571773529053"
"2011Q1","19.7412624359131"
"2011Q2","17.8123722076416"
"2011Q3","17.7875175476074"
"2011Q4","17.5737266540527"
"2000Q4","21.8179321289062"
"2001Q1","22.2600231170654"
"2001Q2","23.0174503326416"
"2001Q3","22.3121719360352"
"2001Q4","22.5405349731445"
"2002Q1","21.7362461090088"
"2002Q2","21.9240608215332"
"2002Q3","21.6798782348633"
"2002Q4","22.0130138397217"
"2003Q1","22.1615257263184"
"2003Q2","22.6705665588379"
"2003Q3","22.8046817779541"
"2003Q4","22.7094993591309"
"2004Q1","24.1278171539307"
"2004Q2","22.683895111084"
"2004Q3","22.4149589538574"
"2004Q4","22.275426864624"
