"Quarters","Rent_VW"
"CBSAID","45300"
"2011Q2","18.976110458374"
"2011Q3","18.9418239593506"
"2011Q4","18.9398860931396"
"2000Q1","17.2167720794678"
"2000Q2","17.1783123016357"
"2000Q3","17.0589733123779"
"2000Q4","17.2917900085449"
"2001Q1","17.3401298522949"
"2001Q2","17.2994632720947"
"2001Q3","17.4919872283936"
"2001Q4","17.4060726165771"
"2002Q1","17.3958511352539"
"2002Q2","17.3395900726318"
"2002Q3","17.0397872924805"
"2002Q4","17.0720634460449"
"2003Q1","17.211389541626"
"2003Q2","17.1427993774414"
"2003Q3","17.1195602416992"
"2003Q4","17.4485473632812"
"2004Q1","17.4118499755859"
"2004Q2","17.2510643005371"
"2004Q3","17.3312911987305"
"2004Q4","17.3735122680664"
"2005Q1","17.412467956543"
"2005Q2","17.6472625732422"
"2005Q3","17.8574752807617"
"2005Q4","17.8909397125244"
"2006Q1","18.1289310455322"
"2006Q2","18.6431331634521"
"2006Q3","18.9392051696777"
"2006Q4","19.6639404296875"
"2007Q1","20.2101612091064"
"2007Q2","20.6543312072754"
"2007Q3","20.8492889404297"
"2007Q4","20.9951019287109"
"2008Q1","21.0306053161621"
"2008Q2","20.8259296417236"
"2008Q3","20.7948226928711"
"2008Q4","21.9460906982422"
"2009Q1","21.8444499969482"
"2009Q2","21.6027565002441"
"2009Q3","21.1282577514648"
"2009Q4","19.8318347930908"
"2010Q1","19.6557712554932"
"2010Q2","19.5512218475342"
"2010Q3","19.5032730102539"
"2010Q4","19.4492568969727"
"2011Q1","19.1815853118896"
