"Quarters","Rent_VW"
"CBSAID","35004"
"2000Q1","22.8016033172607"
"2000Q2","22.9465065002441"
"2000Q3","23.038667678833"
"2000Q4","23.7702922821045"
"2001Q1","23.6799335479736"
"2001Q2","23.7267990112305"
"2001Q3","24.8715667724609"
"2001Q4","24.0408344268799"
"2002Q1","23.8245220184326"
"2002Q2","23.6374359130859"
"2002Q3","23.3535404205322"
"2002Q4","23.2009868621826"
"2003Q1","23.7841796875"
"2003Q2","23.3299655914307"
"2003Q3","23.5367317199707"
"2003Q4","23.9253578186035"
"2004Q1","23.6229114532471"
"2004Q2","23.8820419311523"
"2004Q3","23.5459842681885"
"2004Q4","23.9599494934082"
"2005Q1","24.2263641357422"
"2005Q2","24.6669368743896"
"2005Q3","25.0208435058594"
"2005Q4","24.6851348876953"
"2006Q1","25.6222286224365"
"2006Q2","26.0019073486328"
"2006Q3","26.5484752655029"
"2006Q4","26.1441211700439"
"2007Q1","26.6213665008545"
"2007Q2","26.6412124633789"
"2007Q3","26.884256362915"
"2007Q4","27.2753677368164"
"2008Q1","27.4959506988525"
"2008Q2","27.1377086639404"
"2008Q3","26.9100570678711"
"2008Q4","26.6874408721924"
"2009Q1","26.6349601745605"
"2009Q2","26.4071598052979"
"2009Q3","26.0546092987061"
"2009Q4","26.2012042999268"
"2010Q1","25.9762210845947"
"2010Q2","25.5592002868652"
"2010Q3","25.7862205505371"
"2010Q4","25.4671230316162"
"2011Q1","25.3351631164551"
"2011Q2","25.4552688598633"
"2011Q3","25.2963008880615"
"2011Q4","25.1378707885742"
