"Quarters","Rent_EW","Rent_VW"
"CBSAID","13820","OFF"
"2005Q4","15.18749661118","13.481831227964"
"2006Q1","14.393769881034","17.321615218104"
"2006Q2","14.799679887878","17.071984427015"
"2006Q3","14.919008084215","16.929322495491"
"2006Q4","14.889447692932","15.739109102448"
"2007Q1","14.363071818823","17.386320988347"
"2007Q2","14.247096989896","17.091133684792"
"2007Q3","14.490888222199","17.199777835635"
"2007Q4","14.444492015036","15.990295817217"
"2008Q1","14.769418867613","17.11906527203"
"2008Q2","14.679493530603","16.486236305232"
"2008Q3","14.67854700173","17.192925401767"
"2008Q4","14.725338967904","17.032067433146"
"2009Q1","14.820019279522","17.096626548516"
"2009Q2","14.798394165746","17.083342892616"
"2009Q3","14.613244330985","16.991989495655"
"2009Q4","14.604095629048","15.566354113741"
"2010Q1","15.011242038803","16.975642688333"
"2010Q2","15.068938237499","16.97485865837"
"2010Q3","14.787620744928","16.884310896621"
"2010Q4","15.318030539399","17.346641690335"
"2011Q1","14.865543176398","16.945555636363"
"2011Q2","14.745080107783","16.825184804265"
"2011Q3","14.688268274343","16.857393365825"
"2011Q4","14.976837748662","17.369759691081"
"2012Q1","14.750493415773","17.012220167521"
"2012Q2","14.802610397939","17.482197440444"
