"Quarters","Rent_EW","Rent_VW"
"CBSAID","38900","OFF"
"2003Q1","17.044672309388","18.364093302146"
"2003Q2","16.693887881637","17.739393248814"
"2003Q3","16.535823818823","17.56878237221"
"2003Q4","16.595496754333","17.254469995801"
"2004Q1","16.647553460185","17.259629692966"
"2004Q2","16.641063933191","17.305186488267"
"2004Q3","16.64689121956","17.204038843738"
"2004Q4","16.709512577594","17.249003064096"
"2005Q1","16.748416573029","17.142198794092"
"2005Q2","16.704604621721","17.155492408953"
"2005Q3","16.726120686514","17.288212904106"
"2005Q4","16.691718162779","17.339165529043"
"2006Q1","16.828030977056","17.67207385233"
"2006Q2","16.953220262252","17.780957825566"
"2006Q3","17.129099485206","18.180251439485"
"2006Q4","17.28929145428","18.533264478226"
"2007Q1","17.580521860987","19.57291391307"
"2007Q2","17.850906365244","19.551884730033"
"2007Q3","18.071962825457","19.940455792812"
"2007Q4","18.16149277772","20.005114721922"
"2008Q1","18.517315101317","20.666362754095"
"2008Q2","18.347843406774","20.4495859774"
"2008Q3","18.437406373087","20.467608512652"
"2008Q4","18.325882787345","20.122236384968"
"2009Q1","18.347940165289","20.197590609735"
"2009Q2","18.237966159469","20.24463027583"
"2009Q3","18.127218535321","19.922994003512"
"2009Q4","17.922498727801","19.404386338362"
"2010Q1","17.934429519758","19.596928337683"
"2010Q2","17.737126709469","19.592298793764"
"2010Q3","17.615071688106","19.419403458727"
"2010Q4","17.908530117834","19.943813788273"
"2011Q1","17.755978921782","19.534684700425"
"2011Q2","17.590679042025","19.458896970088"
"2011Q3","17.544700736998","19.474170620965"
"2011Q4","17.734053402476","19.69238214778"
"2012Q1","17.881357341725","19.501094093067"
"2012Q2","17.804883701277","19.505167395521"
