"Quarters","Rent_EW","Rent_VW"
"CBSAID","10740","OFF"
"2006Q1","13.866175583924","12.539695256407"
"2006Q2","13.663610922853","14.302565512209"
"2006Q3","13.413177360282","14.146999327041"
"2006Q4","13.925883251729","15.033996561407"
"2007Q1","14.468617239001","15.055640919612"
"2007Q2","14.311369070088","15.143941891918"
"2007Q3","14.269913429445","15.134395376253"
"2007Q4","14.846934789686","15.500581573989"
"2008Q1","16.004331992535","16.598498680062"
"2008Q2","15.418095813757","16.591106714124"
"2008Q3","15.121728474762","16.131499827675"
"2008Q4","15.044081997688","16.054604248505"
"2009Q1","15.220768243151","16.13666766323"
"2009Q2","14.934519967682","16.066682471426"
"2009Q3","14.919118336978","16.106463052826"
"2009Q4","14.114079081965","15.539446140798"
"2010Q1","15.108318169228","15.910812005617"
"2010Q2","15.014377674738","15.938035303416"
"2010Q3","14.835071910181","15.865679000252"
"2010Q4","15.118409868906","15.742065438067"
"2011Q1","15.04927852429","15.61419800071"
"2011Q2","14.744348937834","15.605801417136"
"2011Q3","14.416678686378","15.247691884641"
"2011Q4","14.328211948756","15.045251685243"
"2012Q1","14.409011728701","15.175160255845"
"2012Q2","14.300979814659","16.434110509421"
