"Quarters","Rent_EW","Rent_VW"
"CBSAID","45220","OFF"
"2007Q2","17.186056785946","16.824805131255"
"2007Q3","16.959815830537","16.026620329436"
"2007Q4","17.30916520656","18.311842750241"
"2008Q1","16.584367111193","17.638327417057"
"2008Q2","16.920471412949","17.97023705041"
"2008Q3","17.029637324988","17.545488328779"
"2008Q4","17.108665349347","17.68979583006"
"2009Q1","17.263623945364","17.762643965102"
"2009Q2","17.051963891341","17.378883169405"
"2009Q3","16.892945493278","17.346986241083"
"2009Q4","15.811821587402","16.194586645873"
"2010Q1","16.013426033588","16.593844680449"
"2010Q2","15.892620124262","16.353316548137"
"2010Q3","15.626131558257","16.249262976306"
"2010Q4","15.614926026287","16.5658409654"
"2011Q1","15.056316088559","16.076344551177"
"2011Q2","14.685532893449","15.638289868312"
"2011Q3","14.575960781626","15.516064145974"
"2011Q4","14.553862605552","16.264497887266"
"2012Q1","14.632119091315","16.10930826758"
"2012Q2","14.601043901832","16.137692513558"
