"Quarters","Rent_EW","Rent_VW"
"CBSAID","43900","OFF"
"2005Q3","12.496223084504","14.436656274356"
"2005Q4","11.250980038676","13.513635130245"
"2006Q1","11.960415617467","13.976224188122"
"2006Q2","11.795014422752","13.79537970869"
"2006Q3","11.254754486433","12.466228174777"
"2006Q4","10.922841916463","12.920032625074"
"2007Q1","11.070758939495","13.360476958329"
"2007Q2","11.396385141879","13.62374506464"
"2007Q3","10.885251644121","13.271843684628"
"2007Q4","11.192793574462","12.495443912117"
"2008Q1","10.875465869827","12.168674326865"
"2008Q2","11.267256433629","12.786264022374"
"2008Q3","11.154277830742","12.909672479991"
"2008Q4","11.423018007282","13.760707491131"
"2009Q1","11.655129191986","13.594178096348"
"2009Q2","11.69115580611","13.502967487629"
"2009Q3","11.764050633264","13.591915859226"
"2009Q4","11.423300378286","11.496612253179"
"2010Q1","11.773450799853","12.863829937987"
"2010Q2","11.73044412345","12.848541362584"
"2010Q3","11.568180379847","12.926156822477"
"2010Q4","12.300113864478","13.390524919676"
"2011Q1","11.643414859128","13.058717629581"
"2011Q2","11.518433765441","12.711298103958"
"2011Q3","11.529482706678","12.823937732261"
"2011Q4","11.505582457544","12.648461778517"
"2012Q1","11.66860014855","12.940115175446"
"2012Q2","11.174137322274","11.846033154228"
