"Quarters","Rent_EW","Rent_VW"
"CBSAID","39580","OFF"
"2000Q3","16.832986893029","18.712396670088"
"2000Q4","16.811963344701","18.78443302104"
"2001Q1","16.803203900562","18.779476294089"
"2001Q2","16.869693208082","18.67992930578"
"2001Q3","17.028742719333","18.681279322324"
"2001Q4","16.792429316732","18.339453639497"
"2002Q1","16.769732770306","18.300780870531"
"2002Q2","16.47575096155","18.19701199514"
"2002Q3","16.412312869903","18.122115908766"
"2002Q4","16.31236482033","18.042413523863"
"2003Q1","16.293964091276","18.129993168812"
"2003Q2","15.590905880722","17.251038247082"
"2003Q3","15.675333996627","17.061185602196"
"2003Q4","15.740423258644","17.215029249159"
"2004Q1","15.696987319068","17.096599299618"
"2004Q2","15.839435393572","17.301979278004"
"2004Q3","15.717503301554","17.178943776784"
"2004Q4","15.630589804492","17.21966373923"
"2005Q1","15.541891957476","17.066495899143"
"2005Q2","15.5775425467","17.135847246292"
"2005Q3","15.533945060425","17.127220207443"
"2005Q4","15.663976727999","17.339312122681"
"2006Q1","15.298729239948","17.374027926089"
"2006Q2","15.87296639329","17.589412420398"
"2006Q3","15.791677499629","17.78091833612"
"2006Q4","16.087244309055","18.123157016729"
"2007Q1","16.346714011353","19.105584773108"
"2007Q2","16.678289158394","18.979930935683"
"2007Q3","16.62615276193","19.052445172428"
"2007Q4","16.888354858707","19.125558563333"
"2008Q1","17.051226279535","18.896908701172"
"2008Q2","17.282873365167","19.128785420617"
"2008Q3","17.15624853495","19.176897202513"
"2008Q4","17.134234978514","19.331485591781"
"2009Q1","17.154009725329","19.293542960037"
"2009Q2","17.127361710489","19.243705279238"
"2009Q3","17.150800848408","19.279918218162"
"2009Q4","16.565564223227","18.03335340437"
"2010Q1","16.770527838881","18.690512430596"
"2010Q2","16.532424950001","18.729011707198"
"2010Q3","16.481897212679","18.831940400404"
"2010Q4","16.663088000978","19.156489403822"
"2011Q1","16.395657268736","18.742900580437"
"2011Q2","16.208597048188","18.622436100156"
"2011Q3","16.106022239308","18.543169543076"
"2011Q4","16.408830907039","19.217917355942"
"2012Q1","16.470517549681","18.719300157773"
"2012Q2","16.54713448511","19.91493037631"
