"Quarters","Rent_EW","Rent_VW"
"CBSAID","15980","OFF"
"2005Q4","23.01425210084","23.419468662478"
"2006Q1","17.060243931425","17.694607568849"
"2006Q2","17.369683431722","17.733010115285"
"2006Q3","17.285343723598","18.058024613109"
"2006Q4","19.707622760467","20.918046725623"
"2007Q1","19.006644872796","20.434232092194"
"2007Q2","19.233001919775","20.2365480511"
"2007Q3","18.950235439","19.954407272542"
"2007Q4","19.373612183101","20.108752283095"
"2008Q1","18.81831588219","19.492757656011"
"2008Q2","18.026824364803","18.857355925333"
"2008Q3","17.649111065201","18.387791291264"
"2008Q4","17.309349841705","18.078556734361"
"2009Q1","17.098189459635","17.708937833918"
"2009Q2","16.688100696342","17.28897384203"
"2009Q3","16.243720597979","16.812436546457"
"2009Q4","14.942778101702","15.594935555133"
"2010Q1","14.326289936657","14.730471253068"
"2010Q2","14.301171598356","14.835537683175"
"2010Q3","14.399622049956","14.822224976474"
"2010Q4","14.711655730771","15.306398252304"
"2011Q1","14.379568443737","14.820352102253"
"2011Q2","14.387985269593","14.94656090403"
"2011Q3","14.405430285523","14.696421797951"
"2011Q4","14.827315912194","15.354003952196"
"2012Q1","14.084812645939","14.915369456382"
"2012Q2","14.026735292759","14.886456428136"
