"Quarters","Rent_VW"
"CBSAID","16980"
"2000Q1","4.86709642410278"
"2000Q2","4.96900987625122"
"2000Q3","4.99018621444702"
"2000Q4","5.09419059753418"
"2001Q1","5.11438798904419"
"2001Q2","5.13530874252319"
"2001Q3","5.11581468582153"
"2001Q4","5.19484233856201"
"2002Q1","5.08574914932251"
"2002Q2","5.05071830749512"
"2002Q3","5.02816295623779"
"2002Q4","4.98747158050537"
"2003Q1","4.95584678649902"
"2003Q2","4.86896562576294"
"2003Q3","4.80260229110718"
"2003Q4","4.87785863876343"
"2004Q1","4.86087989807129"
"2004Q2","4.82155704498291"
"2004Q3","5.39857959747314"
"2004Q4","5.30624389648438"
"2005Q1","4.80375814437866"
"2005Q2","4.85214281082153"
"2005Q3","4.90856170654297"
"2005Q4","4.92470741271973"
"2006Q1","4.91043949127197"
"2006Q2","4.91157484054565"
"2006Q3","4.94585418701172"
"2006Q4","4.98964834213257"
"2007Q1","5.02066993713379"
"2007Q2","5.01121664047241"
"2007Q3","5.01522016525269"
"2007Q4","4.9876971244812"
"2008Q1","5.05306434631348"
"2008Q2","5.05978345870972"
"2008Q3","5.04386138916016"
"2008Q4","5.03906536102295"
"2009Q1","5.00288057327271"
"2009Q2","4.91989421844482"
"2009Q3","4.89910411834717"
"2009Q4","4.90196418762207"
"2010Q1","4.85821199417114"
"2010Q2","4.81179094314575"
"2010Q3","4.76840591430664"
"2010Q4","4.70472526550293"
"2011Q1","4.69936895370483"
"2011Q2","4.68541145324707"
"2011Q3","4.70762538909912"
"2011Q4","4.73181295394897"
