"Quarters","Rent_VW"
"CBSAID","41500"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4",NA
"2001Q1",NA
"2001Q2",NA
"2001Q3",NA
"2001Q4",NA
"2002Q1",NA
"2002Q2",NA
"2002Q3",NA
"2002Q4",NA
"2003Q1",NA
"2003Q2",NA
"2003Q3",NA
"2003Q4",NA
"2004Q1",NA
"2004Q2",NA
"2004Q3",NA
"2004Q4",NA
"2005Q1",NA
"2005Q2",NA
"2005Q3",NA
"2005Q4",NA
"2006Q1",NA
"2006Q2",NA
"2006Q3",NA
"2006Q4",NA
"2007Q1",NA
"2007Q2",NA
"2007Q3",NA
"2007Q4","6.35938024520874"
"2008Q1","6.46964502334595"
"2008Q2","5.77454996109009"
"2008Q3","5.76332807540894"
"2008Q4","6.05329465866089"
"2009Q1","6.40856599807739"
"2009Q2","6.22367000579834"
"2009Q3","6.43592166900635"
"2009Q4","6.31751298904419"
"2010Q1","6.22359323501587"
"2010Q2","6.04909324645996"
"2010Q3","5.98300647735596"
"2010Q4","6.04896926879883"
"2011Q1","6.18028116226196"
"2011Q2","6.13700723648071"
"2011Q3","6.25658702850342"
"2011Q4","6.2045111656189"
