"Quarters","Rent_VW"
"CBSAID","34820"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4",NA
"2001Q1",NA
"2001Q2",NA
"2001Q3",NA
"2001Q4",NA
"2002Q1",NA
"2002Q2",NA
"2002Q3",NA
"2002Q4",NA
"2003Q1",NA
"2003Q2",NA
"2003Q3",NA
"2003Q4",NA
"2004Q1",NA
"2004Q2",NA
"2004Q3",NA
"2004Q4",NA
"2005Q1",NA
"2005Q2",NA
"2005Q3",NA
"2005Q4",NA
"2006Q1",NA
"2006Q2",NA
"2006Q3",NA
"2006Q4",NA
"2007Q1",NA
"2007Q2",NA
"2007Q3",NA
"2007Q4","5.5349235534668"
"2008Q1","5.09869003295898"
"2008Q2","5.14091634750366"
"2008Q3","5.24139547348022"
"2008Q4","5.2874321937561"
"2009Q1","5.28663873672485"
"2009Q2","5.2917799949646"
"2009Q3","4.95336484909058"
"2009Q4","4.91482877731323"
"2010Q1","4.87893342971802"
"2010Q2","4.70687961578369"
"2010Q3","4.69647932052612"
"2010Q4","4.68047094345093"
"2011Q1","4.55882549285889"
"2011Q2","4.59897136688232"
"2011Q3","4.47246503829956"
"2011Q4","4.41718626022339"
