"Quarters","Rent_VW"
"CBSAID","25540"
"2000Q1","4.75000905990601"
"2000Q2","4.80474758148193"
"2000Q3","4.86140871047974"
"2000Q4","4.91485023498535"
"2001Q1","4.93523931503296"
"2001Q2","4.92186260223389"
"2001Q3","4.90018844604492"
"2001Q4","4.86601972579956"
"2002Q1","4.82661294937134"
"2002Q2","4.78889560699463"
"2002Q3","4.73421049118042"
"2002Q4","4.67388391494751"
"2003Q1","4.61773252487183"
"2003Q2","4.56423759460449"
"2003Q3","4.51876401901245"
"2003Q4","4.4807276725769"
"2004Q1","4.45406007766724"
"2004Q2","4.45830965042114"
"2004Q3","4.46234703063965"
"2004Q4","4.45140361785889"
"2005Q1","4.44577264785767"
"2005Q2","4.45490980148315"
"2005Q3","4.45490980148315"
"2005Q4","4.44598531723022"
"2006Q1","4.42813587188721"
"2006Q2","4.52619075775146"
"2006Q3","4.53790235519409"
"2006Q4","4.83444833755493"
"2007Q1","4.71787691116333"
"2007Q2","4.91798639297485"
"2007Q3","5.02389621734619"
"2007Q4","4.91743087768555"
"2008Q1","4.9414210319519"
"2008Q2","4.92084455490112"
"2008Q3","4.89512300491333"
"2008Q4","4.9228835105896"
"2009Q1","4.89747333526611"
"2009Q2","4.89192724227905"
"2009Q3","4.88081550598145"
"2009Q4","4.8217945098877"
"2010Q1","4.84839057922363"
"2010Q2","4.71674728393555"
"2010Q3","4.69056987762451"
"2010Q4","4.57340097427368"
"2011Q1","4.48371028900146"
"2011Q2","4.42784357070923"
"2011Q3","4.40332365036011"
"2011Q4","4.442702293396"
