"Quarters","Rent_VW"
"CBSAID","12060"
"2000Q1","3.84707188606262"
"2000Q2","3.9543719291687"
"2000Q3","4.09532642364502"
"2000Q4","4.23953723907471"
"2001Q1","4.2120623588562"
"2001Q2","4.1491003036499"
"2001Q3","4.01672697067261"
"2001Q4","3.96649670600891"
"2002Q1","3.87825798988342"
"2002Q2","3.82408285140991"
"2002Q3","3.77254629135132"
"2002Q4","3.68454003334045"
"2003Q1","3.64870190620422"
"2003Q2","3.56415152549744"
"2003Q3","3.60199618339539"
"2003Q4","3.61702418327332"
"2004Q1","3.59913420677185"
"2004Q2","3.56222462654114"
"2004Q3","3.52230453491211"
"2004Q4","3.5267436504364"
"2005Q1","3.56990265846252"
"2005Q2","3.62726187705994"
"2005Q3","3.6599063873291"
"2005Q4","3.70143842697144"
"2006Q1","3.73653888702393"
"2006Q2","3.7088634967804"
"2006Q3","3.7507758140564"
"2006Q4","3.73296666145325"
"2007Q1","3.72013282775879"
"2007Q2","3.78250217437744"
"2007Q3","3.80498504638672"
"2007Q4","3.79118347167969"
"2008Q1","3.81047344207764"
"2008Q2","3.90346431732178"
"2008Q3","3.90699076652527"
"2008Q4","3.87084102630615"
"2009Q1","3.87086248397827"
"2009Q2","3.81959819793701"
"2009Q3","3.82302308082581"
"2009Q4","3.72535061836243"
"2010Q1","3.68500185012817"
"2010Q2","3.63747930526733"
"2010Q3","3.57682490348816"
"2010Q4","3.54979801177979"
"2011Q1","3.56179285049438"
"2011Q2","3.53816628456116"
"2011Q3","3.5487015247345"
"2011Q4","3.57646107673645"
