"Quarters","Rent_VW"
"CBSAID","27260"
"2000Q1","3.45628070831299"
"2000Q2","4.25798463821411"
"2000Q3","4.17820405960083"
"2000Q4","4.2629828453064"
"2001Q1","3.55448818206787"
"2001Q2","3.42862296104431"
"2001Q3","3.47641324996948"
"2001Q4","3.51745581626892"
"2002Q1","3.49927306175232"
"2002Q2","3.40556263923645"
"2002Q3","3.43598747253418"
"2002Q4","3.4324779510498"
"2003Q1","3.23437213897705"
"2003Q2","3.14300465583801"
"2003Q3","3.14017558097839"
"2003Q4","3.18605923652649"
"2004Q1","3.31979703903198"
"2004Q2","3.33882570266724"
"2004Q3","3.35348582267761"
"2004Q4","3.3942711353302"
"2005Q1","3.45570087432861"
"2005Q2","3.67903542518616"
"2005Q3","3.78714466094971"
"2005Q4","3.8388831615448"
"2006Q1","3.88134288787842"
"2006Q2","4.01730012893677"
"2006Q3","4.08023500442505"
"2006Q4","4.08792448043823"
"2007Q1","4.2493257522583"
"2007Q2","4.3319525718689"
"2007Q3","4.45296192169189"
"2007Q4","4.49976396560669"
"2008Q1","4.63517379760742"
"2008Q2","4.57077121734619"
"2008Q3","4.54828977584839"
"2008Q4","4.50532197952271"
"2009Q1","4.42560243606567"
"2009Q2","4.43402767181396"
"2009Q3","4.34194421768188"
"2009Q4","4.13315725326538"
"2010Q1","4.0310206413269"
"2010Q2","3.97226691246033"
"2010Q3","3.91968870162964"
"2010Q4","3.91377854347229"
"2011Q1","3.92763423919678"
"2011Q2","3.89377689361572"
"2011Q3","3.84953737258911"
"2011Q4","3.83332777023315"
