"Quarters","Rent_VW"
"CBSAID","19780"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4",NA
"2001Q1",NA
"2001Q2",NA
"2001Q3",NA
"2001Q4",NA
"2002Q1",NA
"2002Q2",NA
"2002Q3",NA
"2002Q4",NA
"2003Q1",NA
"2003Q2",NA
"2003Q3",NA
"2003Q4",NA
"2004Q1",NA
"2004Q2",NA
"2004Q3",NA
"2004Q4",NA
"2005Q1",NA
"2005Q2",NA
"2005Q3",NA
"2005Q4",NA
"2006Q1",NA
"2006Q2",NA
"2006Q3",NA
"2006Q4",NA
"2007Q1","6.60282278060913"
"2007Q2","6.55182409286499"
"2007Q3","5.9048056602478"
"2007Q4","4.42973613739014"
"2008Q1","4.24792909622192"
"2008Q2","4.43801975250244"
"2008Q3","4.53101778030396"
"2008Q4","4.45686531066895"
"2009Q1","4.29058790206909"
"2009Q2","4.35980558395386"
"2009Q3","4.34607791900635"
"2009Q4","3.92096948623657"
"2010Q1","3.91887879371643"
"2010Q2","3.90080451965332"
"2010Q3","3.85494184494019"
"2010Q4","3.85002398490906"
"2011Q1","3.81410455703735"
"2011Q2","4.05215454101562"
"2011Q3","4.0433087348938"
"2011Q4","4.06173992156982"
