"Quarters","Rent_VW"
"CBSAID","31460"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4",NA
"2001Q1",NA
"2001Q2",NA
"2001Q3",NA
"2001Q4",NA
"2002Q1",NA
"2002Q2",NA
"2002Q3",NA
"2002Q4",NA
"2003Q1",NA
"2003Q2",NA
"2003Q3",NA
"2003Q4",NA
"2004Q1",NA
"2004Q2",NA
"2004Q3",NA
"2004Q4",NA
"2005Q1",NA
"2005Q2",NA
"2005Q3",NA
"2005Q4",NA
"2006Q1",NA
"2006Q2",NA
"2006Q3",NA
"2006Q4",NA
"2007Q1",NA
"2007Q2",NA
"2007Q3",NA
"2007Q4","4.52494525909424"
"2008Q1","4.46486616134644"
"2008Q2","5.489586353302"
"2008Q3","6.25269269943237"
"2008Q4","6.13503265380859"
"2009Q1","4.83512878417969"
"2009Q2","4.89176654815674"
"2009Q3","4.51652050018311"
"2009Q4","4.16040229797363"
"2010Q1","4.3366904258728"
"2010Q2","3.50798487663269"
"2010Q3","3.22414517402649"
"2010Q4","3.24488234519958"
"2011Q1","3.24963426589966"
"2011Q2","3.65085077285767"
"2011Q3","3.47016620635986"
"2011Q4","3.3286406993866"
