"Quarters","Rent_VW"
"CBSAID","23580"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4","3.91370701789856"
"2001Q1","4.37425661087036"
"2001Q2","3.76937627792358"
"2001Q3","3.85043692588806"
"2001Q4","3.82835364341736"
"2002Q1","3.75744199752808"
"2002Q2","3.68370079994202"
"2002Q3","3.62964677810669"
"2002Q4","3.63674259185791"
"2003Q1","3.74780011177063"
"2003Q2","3.9076361656189"
"2003Q3","3.82499742507935"
"2003Q4","3.71254968643188"
"2004Q1","3.70119881629944"
"2004Q2","3.68736577033997"
"2004Q3","3.88353729248047"
"2004Q4","3.89860773086548"
"2005Q1","4.25336027145386"
"2005Q2","4.25780248641968"
"2005Q3","4.25031471252441"
"2005Q4","4.24814796447754"
"2006Q1","4.04453420639038"
"2006Q2","3.92290759086609"
"2006Q3","4.14508676528931"
"2006Q4","4.33340120315552"
"2007Q1","4.62802314758301"
"2007Q2","4.94861173629761"
"2007Q3","4.82964468002319"
"2007Q4","4.94350433349609"
"2008Q1","4.95684862136841"
"2008Q2","4.94997930526733"
"2008Q3","4.83549356460571"
"2008Q4","4.9399676322937"
"2009Q1","4.64212274551392"
"2009Q2","4.56050205230713"
"2009Q3","4.4372239112854"
"2009Q4","4.15304756164551"
"2010Q1","3.89438080787659"
"2010Q2","3.874844789505"
"2010Q3","3.81255340576172"
"2010Q4","3.37748169898987"
"2011Q1","3.38554048538208"
"2011Q2","3.33698844909668"
"2011Q3","3.3516263961792"
"2011Q4","3.34640502929688"
