"Quarters","Rent_VW"
"CBSAID","49340"
"2000Q1","4.90915632247925"
"2000Q2","4.90108585357666"
"2000Q3","5.08978748321533"
"2000Q4","5.23589563369751"
"2001Q1","5.54851722717285"
"2001Q2","5.6070818901062"
"2001Q3","5.14265203475952"
"2001Q4","5.09392976760864"
"2002Q1","4.94971609115601"
"2002Q2","4.67245006561279"
"2002Q3","4.82720279693604"
"2002Q4","4.57555675506592"
"2003Q1","4.59960889816284"
"2003Q2","4.67686653137207"
"2003Q3","4.37823057174683"
"2003Q4","4.38132953643799"
"2004Q1","4.42296266555786"
"2004Q2","4.35531759262085"
"2004Q3","4.38744020462036"
"2004Q4","4.24345684051514"
"2005Q1","4.83266401290894"
"2005Q2","4.92068862915039"
"2005Q3","4.96092557907104"
"2005Q4","4.98485040664673"
"2006Q1","5.21326446533203"
"2006Q2","5.36279916763306"
"2006Q3","5.35142707824707"
"2006Q4","5.50632333755493"
"2007Q1","5.04597854614258"
"2007Q2","5.05055141448975"
"2007Q3","5.07624292373657"
"2007Q4","5.06001996994019"
"2008Q1","5.09857988357544"
"2008Q2","5.08103561401367"
"2008Q3","5.01544952392578"
"2008Q4","4.93862295150757"
"2009Q1","4.96105432510376"
"2009Q2","4.87374353408813"
"2009Q3","4.82507181167603"
"2009Q4","4.76196384429932"
"2010Q1","4.79832172393799"
"2010Q2","4.90786981582642"
"2010Q3","4.87189435958862"
"2010Q4","4.80822610855103"
"2011Q1","4.60945510864258"
"2011Q2","4.3569598197937"
"2011Q3","4.31512117385864"
"2011Q4","4.43873739242554"
