"Quarters","Rent_VW"
"CBSAID","37340"
"2000Q1","6.03147506713867"
"2000Q2","5.44444561004639"
"2000Q3","5.68965625762939"
"2000Q4","5.62786769866943"
"2001Q1","5.56067228317261"
"2001Q2","5.47689962387085"
"2001Q3","5.52189874649048"
"2001Q4","5.34017419815063"
"2008Q1","7.74380445480347"
"2008Q2","7.01319217681885"
"2008Q3","6.91116619110107"
"2008Q4","6.61817979812622"
"2009Q1","6.50875663757324"
"2009Q2","6.26595115661621"
"2009Q3","6.41947889328003"
"2009Q4","5.89219522476196"
"2010Q1","5.89960622787476"
"2010Q2","5.81086730957031"
"2010Q3","5.75505018234253"
"2010Q4","5.64581823348999"
"2011Q1","5.62289190292358"
"2011Q2","5.65205860137939"
"2011Q3","5.59742498397827"
"2011Q4","5.56132364273071"
"2002Q1","5.34622478485107"
"2002Q2","5.25067663192749"
"2002Q3","5.44723606109619"
"2002Q4","5.52698564529419"
"2003Q1","5.57875776290894"
"2003Q2","5.68145751953125"
"2003Q3","5.37998247146606"
"2003Q4","5.58648204803467"
"2004Q1","6.26207733154297"
"2004Q2","6.21184301376343"
"2004Q3","6.40262508392334"
"2004Q4","6.47932004928589"
"2005Q1","6.84342432022095"
"2005Q2","8.31192684173584"
"2005Q3","7.19407796859741"
"2005Q4","7.0408787727356"
"2006Q1","7.11058855056763"
"2006Q2","6.92420053482056"
"2006Q3","6.80677556991577"
"2006Q4","7.37547397613525"
"2007Q1","7.94378662109375"
"2007Q2","8.10488891601562"
"2007Q3","7.88313055038452"
"2007Q4","7.82908391952515"
