"Quarters","Rent_VW"
"CBSAID","39460"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4",NA
"2001Q1",NA
"2001Q2",NA
"2001Q3",NA
"2001Q4",NA
"2002Q1",NA
"2002Q2",NA
"2002Q3",NA
"2002Q4",NA
"2003Q1",NA
"2003Q2",NA
"2003Q3",NA
"2003Q4",NA
"2004Q1",NA
"2004Q2",NA
"2004Q3",NA
"2004Q4",NA
"2005Q1",NA
"2005Q2",NA
"2005Q3",NA
"2005Q4",NA
"2006Q1",NA
"2006Q2",NA
"2006Q3",NA
"2006Q4",NA
"2007Q1",NA
"2007Q2",NA
"2007Q3",NA
"2007Q4","9.25577735900879"
"2008Q1","8.80746078491211"
"2008Q2","8.6326265335083"
"2008Q3","8.88922119140625"
"2008Q4","8.75573539733887"
"2009Q1","8.33184051513672"
"2009Q2","8.2559118270874"
"2009Q3","8.02233982086182"
"2009Q4","8.01699733734131"
"2010Q1","7.38353681564331"
"2010Q2","7.33207511901855"
"2010Q3","6.62878847122192"
"2010Q4","6.31838607788086"
"2011Q1","6.36132764816284"
"2011Q2","6.2673454284668"
"2011Q3","6.22159051895142"
"2011Q4","6.3642463684082"
