"Quarters","Rent_VW"
"CBSAID","44180"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4",NA
"2001Q1",NA
"2001Q2",NA
"2001Q3",NA
"2001Q4",NA
"2002Q1",NA
"2002Q2",NA
"2002Q3",NA
"2002Q4",NA
"2003Q1",NA
"2003Q2",NA
"2003Q3",NA
"2003Q4",NA
"2004Q1",NA
"2004Q2",NA
"2004Q3",NA
"2004Q4",NA
"2005Q1",NA
"2005Q2",NA
"2005Q3",NA
"2005Q4",NA
"2006Q1",NA
"2006Q2",NA
"2006Q3",NA
"2006Q4",NA
"2007Q1","3.95408630371094"
"2007Q2","3.9803786277771"
"2007Q3","3.75122213363647"
"2007Q4","3.70590567588806"
"2008Q1","3.76112675666809"
"2008Q2","3.76077580451965"
"2008Q3","3.80014061927795"
"2008Q4","4.09046411514282"
"2009Q1","4.14837551116943"
"2009Q2","4.09152936935425"
"2009Q3","3.99865484237671"
"2009Q4","4.43508386611938"
"2010Q1","4.51658868789673"
"2010Q2","4.54683542251587"
"2010Q3","4.53218984603882"
"2010Q4","4.69749307632446"
"2011Q1","4.79194211959839"
"2011Q2","4.3704981803894"
"2011Q3","4.47873163223267"
"2011Q4","4.14243412017822"
