"Quarters","Rent_VW"
"CBSAID","24540"
"2008Q1","5.9010705947876"
"2008Q2","5.92879438400269"
"2008Q3","6.00935125350952"
"2008Q4","5.70473194122314"
"2009Q1","5.88227844238281"
"2009Q2","5.81270456314087"
"2009Q3","5.89144372940063"
"2009Q4","5.93670272827148"
"2010Q1","5.72322750091553"
"2010Q2","5.66875410079956"
"2010Q3","5.57907390594482"
"2010Q4","5.56058359146118"
"2011Q1","5.58579015731812"
"2011Q2","5.52611446380615"
"2011Q3","5.61449003219604"
"2011Q4","5.60406923294067"
"2000Q1",NA
"2000Q2",NA
"2000Q3",NA
"2000Q4","6.80023908615112"
"2001Q1","6.89301729202271"
"2001Q2","6.43867301940918"
"2001Q3","5.05134630203247"
"2001Q4","5.49844169616699"
"2002Q1","5.3715877532959"
"2002Q2","5.36621856689453"
"2002Q3","5.67779302597046"
"2002Q4","5.86125469207764"
"2003Q1","5.81306076049805"
"2003Q2","5.62063026428223"
"2003Q3","5.35546064376831"
"2003Q4","6.14528369903564"
"2004Q1","5.15093803405762"
"2004Q2","6.02199029922485"
"2004Q3","5.30374765396118"
"2004Q4","5.49074125289917"
"2005Q1","5.73763132095337"
"2005Q2","5.85056829452515"
"2005Q3","5.24905014038086"
"2005Q4","5.21464776992798"
"2006Q1","5.53728723526001"
"2006Q2","5.35374355316162"
"2006Q3","5.49472856521606"
"2006Q4","5.58373308181763"
"2007Q1","5.00305461883545"
"2007Q2","5.15509510040283"
"2007Q3","5.93290090560913"
"2007Q4","5.79683637619019"
