"Quarters","Rent_VW"
"CBSAID","16740"
"2000Q1","3.08798551559448"
"2000Q2","3.25549745559692"
"2000Q3","3.32113575935364"
"2000Q4","3.40954399108887"
"2001Q1","3.48532462120056"
"2001Q2","3.52602458000183"
"2001Q3","3.60625743865967"
"2001Q4","3.60087418556213"
"2002Q1","3.54829978942871"
"2002Q2","3.50366282463074"
"2002Q3","3.4337911605835"
"2002Q4","3.4390082359314"
"2003Q1","3.43875622749329"
"2003Q2","3.48504662513733"
"2003Q3","3.44965291023254"
"2003Q4","3.50754380226135"
"2004Q1","3.47966837882996"
"2004Q2","3.4089047908783"
"2004Q3","3.52140617370605"
"2004Q4","3.56187534332275"
"2005Q1","3.63731908798218"
"2005Q2","3.6969735622406"
"2005Q3","3.66080737113953"
"2005Q4","3.73991560935974"
"2006Q1","3.63293647766113"
"2006Q2","3.66690826416016"
"2006Q3","3.70267629623413"
"2006Q4","3.75549173355103"
"2007Q1","3.87504005432129"
"2007Q2","3.84261965751648"
"2007Q3","3.93529200553894"
"2007Q4","4.13606595993042"
"2008Q1","4.23323392868042"
"2008Q2","4.08815002441406"
"2008Q3","4.11824083328247"
"2008Q4","4.06509637832642"
"2009Q1","4.16289901733398"
"2009Q2","4.04289150238037"
"2009Q3","3.99046015739441"
"2009Q4","3.89070200920105"
"2010Q1","3.81004643440247"
"2010Q2","3.82303309440613"
"2010Q3","3.76784682273865"
"2010Q4","3.68231534957886"
"2011Q1","3.66834592819214"
"2011Q2","3.6575608253479"
"2011Q3","3.67758631706238"
"2011Q4","3.69662594795227"
