"Quarters","Rent_EW","Rent_VW"
"CBSAID","40900","APT"
"1999Q4","12","12"
"2000Q1","12","12"
"2000Q2","12","12"
"2000Q3","12","12"
"2000Q4","12","12"
"2006Q3","36","36"
"2006Q4","36","36"
"2007Q1","36","36"
"2007Q2","36","36"
"2007Q3","36","36"
"2007Q4","30.599816429554","34.993370118482"
"2008Q1","31","33.558838904092"
"2008Q2","31","33.558838904092"
"2008Q3","31.199977053694","33.696163514484"
"2008Q4","31.199977053694","33.696163514484"
"2009Q1","31.599969404925","35.170631698603"
"2009Q2","27.999953469305","26.60996694635"
"2009Q3","27.999953469305","26.60996694635"
"2009Q4","27.599969404925","25.759047376896"
"2010Q1","25.438029622391","22.249979469491"
"2010Q2","23.781124915258","19.129629629629"
"2010Q3","23.781124915258","19.129629629629"
"2010Q4","23.781124915258","19.129629629629"
"2011Q1","13.814692256783","13.814692256783"
