"Quarters","Rent_EW","Rent_VW"
"CBSAID","27260","APT"
"1999Q4","12","12"
"2000Q1","12","12"
"2000Q2","12","12"
"2000Q3","12","12"
"2000Q4","12","12"
"2001Q1","12","12"
"2001Q2","12","12"
"2004Q3","16.604970210097","16.952631183139"
"2004Q4","16.604970210097","16.952631183139"
"2005Q1","16.904985888993","16.988606666791"
"2005Q2","13.5","16.580307958412"
"2005Q3","13.5","16.580307958412"
"2005Q4","13.5","16.580307958412"
"2006Q1","17.249983267518","20.162015103897"
"2006Q2","10","10"
"2006Q4","25","25"
"2007Q1","25","25"
"2010Q1","15.749934569741","15.749932897914"
"2010Q2","15.749927346701","15.749927346701"
"2010Q3","13.37496367335","15.044667161593"
"2010Q4","17.083299177149","21.096250053447"
"2011Q1","15.499989106041","19.833497284119"
"2011Q2","15.499989106041","19.833497284119"
"2011Q3","10.621040395233","10.354615194258"
"2011Q4","11","11"
