"Quarters","Rent_EW","Rent_VW"
"CBSAID","25420","APT"
"1998Q1","13.125","15.1131924229"
"1998Q2","13.125","15.1131924229"
"1998Q3","13.125","15.1131924229"
"1998Q4","13.125","15.1131924229"
"1999Q1","13.225","15.306754419271"
"1999Q2","13.225","15.306754419271"
"1999Q3","13.225","15.306754419271"
"1999Q4","13.225","15.306754419271"
"2000Q1","15.45","15.45"
"2000Q2","15.45","15.45"
"2000Q3","15.45","15.45"
"2000Q4","15.45","15.45"
"2001Q1","15.45","15.45"
"2001Q2","15.45","15.45"
"2001Q3","15.24","15.24"
"2001Q4","15.24","15.24"
"2002Q1","15.24","15.24"
"2002Q2","15.24","15.24"
"2002Q3","15.45","15.45"
"2002Q4","15.45","15.45"
"2003Q1","15.45","15.45"
"2003Q2","15.45","15.45"
"2003Q3","15.45","15.45"
"2003Q4","15.45","15.45"
"2004Q1","15.45","15.45"
"2004Q2","15.45","15.45"
"2004Q3","15.45","15.45"
"2004Q4","15.45","15.45"
"2005Q1","15.45","15.45"
"2005Q2","15.45","15.45"
"2005Q3","15.45","15.45"
"2005Q4","15.45","15.45"
"2006Q1","15.45","15.45"
"2006Q4","17.449783757808","17.449783757808"
"2007Q1","17.449800880318","17.449800880318"
"2007Q2","17.449800880318","17.449800880318"
"2007Q3","17.449800880318","17.449800880318"
"2007Q4","17.449800880318","17.449800880318"
"2008Q1","17.449800880318","17.449800880318"
"2008Q2","17.449842436974","17.449842436974"
"2008Q3","17.449953227315","17.449953227315"
"2008Q4","17.449953227315","17.449953227315"
"2009Q1","17.449953227315","17.449953227315"
"2009Q2","17.449985010492","17.449985010492"
"2009Q3","16.449985010492","16.449985010492"
"2009Q4","16.449985010492","16.449985010492"
"2010Q1","16","16"
"2010Q2","16","16"
"2010Q3","16.559304491823","16.559304491823"
"2010Q4","16.559304491823","16.559304491823"
"2011Q1","16.559304491823","16.559304491823"
"2011Q2","12","12"
