"Quarters","Rent_EW","Rent_VW"
"CBSAID","33460","APT"
"2005Q4","14.5","14.5"
"2006Q1","12.833333333333","14.647112909157"
"2006Q2","12.833333333333","14.647112909157"
"2006Q3","14.166666666666","16.364253393665"
"2006Q4","19","16.981886393659"
"2007Q1","17.666666666666","16.984173441734"
"2007Q2","16.857142857142","16.683239022181"
"2007Q3","15.625","17.025888214904"
"2007Q4","18.189296883995","16.879212994631"
"2008Q1","18.332154026852","16.924052834827"
"2008Q2","18.166664974791","15.795434616581"
"2008Q3","16.666664974791","15.359873861779"
"2008Q4","17.1","16.754158536988"
"2009Q1","17.1","16.238986849088"
"2009Q2","17.1","16.238986849088"
"2009Q3","17.1","16.527371887219"
"2009Q4","18.214907386744","16.650734408861"
"2010Q1","16.993756544431","16.01711007311"
"2010Q2","15.828944432046","15.837650752872"
"2010Q3","15.828944432046","15.837650752872"
"2010Q4","15.742614673681","15.816404656562"
"2011Q1","15.742614673681","15.815636853819"
"2011Q2","15.81995515695","15.780353634577"
"2011Q3","16.139910313901","16.139910313901"
