"Quarters","Rent_VW"
"CBSAID","26180"
"2003Q1","1201.27648925781"
"2003Q2","1210.21850585938"
"2003Q3","1216.74035644531"
"2003Q4","1223.57470703125"
"2004Q1","1238.25939941406"
"2004Q2","1255.57373046875"
"2004Q3","1274.53405761719"
"2004Q4","1291.75952148438"
"2005Q1","1312.74780273438"
"2005Q2","1336.76208496094"
"2005Q3","1363.21691894531"
"2005Q4","1389.19995117188"
"2006Q1","1418.00622558594"
"2006Q2","1445.71215820312"
"2006Q3","1473.46545410156"
"2006Q4","1505.236328125"
"2007Q1","1533.04235839844"
"2007Q2","1561.05969238281"
"2007Q3","1578.048828125"
"2007Q4","1595.88403320312"
"2008Q1","1616.74426269531"
"2008Q2","1636.79895019531"
"2008Q3","1629.14575195312"
"2008Q4","1567.78088378906"
"2009Q1","1512.68249511719"
"2009Q2","1491.82006835938"
"2000Q1","1146.85632324219"
"2000Q2","1143.92529296875"
"2000Q3","1143.46179199219"
"2000Q4","1150.1494140625"
"2001Q1","1157.712890625"
"2001Q2","1165.90283203125"
"2001Q3","1170.44970703125"
"2001Q4","1175.22106933594"
"2002Q1","1178.78979492188"
"2002Q2","1181.40612792969"
"2002Q3","1187.85314941406"
"2002Q4","1194.84716796875"
"2009Q3","1488.1064453125"
"2009Q4","1492.60278320312"
"2010Q1","1500.81811523438"
"2010Q2","1509.81188964844"
"2010Q3","1539.90222167969"
"2010Q4","1531.92138671875"
"2011Q1","1565.86267089844"
"2011Q2","1546.93383789062"
"2011Q3","1558.49401855469"
"2011Q4","1560.68505859375"
